Date,Region,total_streams
2017-11-06,my,1977404
2017-11-06,nl,9132264
2017-11-06,no,4992667
2017-11-06,nz,2446994
2017-11-06,pa,337221
2017-11-06,pe,3006573
2017-11-06,ph,9150541
2017-11-06,pl,2181141
2017-11-06,pt,1223607
2017-11-06,py,477967
2017-11-06,se,8097594
2017-11-06,sg,2352497
2017-11-06,sk,107897
2017-11-06,sv,222057
2017-11-06,tr,2840091
2017-11-06,tw,1279659
2017-11-06,us,73071727
2017-11-06,uy,572568
2017-11-07,ar,7657731
2017-11-07,at,895862
2017-11-07,au,10082476
2017-11-07,be,1385868
2017-11-07,bo,333779
2017-11-07,br,18899965
2017-11-07,ca,9145315
2017-11-07,ch,1331513
2017-11-07,cl,6727606
2017-11-07,co,2241204
2017-11-07,cr,1063519
2017-11-07,cz,591221
2017-11-07,de,15316968
2017-11-07,dk,3776958
2017-11-07,do,396139
2017-11-07,ec,920460
2017-11-07,es,9801127
2017-11-07,fi,3074475
2017-11-07,fr,9213769
2017-11-07,gb,18075967
2017-11-07,global,210419495
2017-11-07,gr,151910
2017-11-07,gt,520671
2017-11-07,hk,850785
2017-11-07,hn,235083
2017-11-07,hu,415204
2017-11-07,id,4560353
2017-11-07,ie,1733190
2017-11-07,is,237299
2017-11-07,it,6980177
2017-11-07,jp,1226967
2017-11-07,lv,96682
2017-11-07,mx,17622552
2017-11-07,my,2003150
2017-11-07,nl,9120255
2017-11-07,no,4966924
2017-11-07,nz,2360881
2017-11-07,pa,332266
2017-11-07,pe,3129107
2017-11-07,ph,9316400
2017-11-07,pl,2182686
2017-11-07,pt,1262661
2017-11-07,py,524512
2017-11-07,se,7971011
2017-11-07,sg,2356045
2017-11-07,sk,113112
2017-11-07,sv,241338
2017-11-07,tr,2875893
2017-11-07,tw,1330886
2017-11-07,us,75860278
2017-11-07,uy,581026
2017-11-08,ar,7965419
2017-11-08,at,924912
2017-11-08,au,10542552
2017-11-08,be,1537850
2017-11-08,bo,339438
2017-11-08,br,19383415
2017-11-08,ca,9149463
2017-11-08,ch,1356096
2017-11-08,cl,6975908
2017-11-08,co,2361853
2017-11-08,cr,1083481
2017-11-08,cz,596600
2017-11-08,de,15758639
2017-11-08,dk,3802024
2017-11-08,do,405710
2017-11-08,ec,949741
2017-11-08,es,10034164
2017-11-08,fi,3127093
2017-11-08,fr,9810939
2017-11-08,gb,18217216
2017-11-08,global,212081067
2017-11-08,gr,153612
2017-11-08,gt,524391
2017-11-08,hk,837828
2017-11-08,hn,241722
2017-11-08,hu,409097
2017-11-08,id,4528032
2017-11-08,ie,1791731
2017-11-08,is,233215
2017-11-08,it,7200571
2017-11-08,jp,1214044
2017-11-08,lv,105399
2017-11-08,mx,17669163
2017-11-08,my,2025617
2017-11-08,nl,9374769
2017-11-08,no,5021553
2017-11-08,nz,2446163
2017-11-08,pa,361476
2017-11-08,pe,3170688
2017-11-08,ph,9345681
2017-11-08,pl,2203098
2017-11-08,pt,1259782
2017-11-08,py,506076
2017-11-08,se,8046028
2017-11-08,sg,2366213
2017-11-08,sk,114718
2017-11-08,sv,254273
2017-11-08,tr,2882483
2017-11-08,tw,1371367
2017-11-08,us,74954911
2017-11-08,uy,573527
2017-11-09,ar,8427908
2017-11-09,at,925361
2017-11-09,au,10642042
2017-11-09,be,1431294
2017-11-09,bo,348822
2017-11-09,br,20090211
2017-11-09,ca,9007329
2017-11-09,ch,1335184
2017-11-09,cl,7132649
2017-11-09,co,2389477
2017-11-09,cr,1079500
2017-11-09,cz,591960
2017-11-09,de,15954582
2017-11-09,dk,3868285
2017-11-09,do,425638
2017-11-09,ec,942073
2017-11-09,es,10189932
2017-11-09,fi,3199355
2017-11-09,fr,9299922
2017-11-09,gb,18626357
2017-11-09,global,212007872
2017-11-09,gr,152630
2017-11-09,gt,537610
2017-11-09,hk,814293
2017-11-09,hn,250746
2017-11-09,hu,430212
2017-11-09,id,4446268
2017-11-09,ie,1789146
2017-11-09,is,235820
2017-11-09,it,7137652
2017-11-09,jp,1211419
2017-11-09,lv,103897
2017-11-09,mx,17963874
2017-11-09,my,2007800
2017-11-09,nl,9301564
2017-11-09,no,5134409
2017-11-09,nz,2465548
2017-11-09,pa,364496
2017-11-09,pe,3172971
2017-11-09,ph,8905829
2017-11-09,pl,2234438
2017-11-09,pt,1248383
2017-11-09,py,563211
2017-11-09,se,8164699
2017-11-09,sg,2328449
2017-11-09,sk,110841
2017-11-09,sv,247402
2017-11-09,tr,2836356
2017-11-09,tw,1259788
2017-11-09,us,74753196
2017-11-09,uy,607286
2017-11-10,ar,9182985
2017-11-10,at,1036257
2017-11-10,au,10539171
2017-11-10,be,1485038
2017-11-10,bo,363950
2017-11-10,br,22059734
2017-11-10,ca,9053425
2017-11-10,ch,1447874
2017-11-10,cl,7672952
2017-11-10,co,2512450
2017-11-10,cr,1143141
2017-11-10,cz,636569
2017-11-10,de,18862173
2017-11-10,dk,4454979
2017-11-10,do,458117
2017-11-10,ec,1025716
2017-11-10,es,10972791
2017-11-10,fi,3661624
2017-11-10,fr,10435952
2017-11-10,gb,19510896
2017-11-10,global,221396357
2017-11-10,gr,167787
2017-11-10,gt,562317
2017-11-10,hk,808243
2017-11-10,hn,241923
2017-11-10,hu,469614
2017-11-10,id,4405837
2017-11-10,ie,1856658
2017-11-10,is,253709
2017-11-10,it,7404360
2017-11-10,jp,1156419
2017-11-10,lt,88424
2017-11-10,lv,112568
2017-11-10,mx,18417547
2017-11-10,my,1973496
2017-11-10,nl,9934718
2017-11-10,no,5845007
2017-11-10,nz,2521806
2017-11-10,pa,366660
2017-11-10,pe,3225666
2017-11-10,ph,9307984
2017-11-10,pl,2294747
2017-11-10,pt,1285275
2017-11-10,py,575626
2017-11-10,se,9759474
2017-11-10,sg,2290993
2017-11-10,sk,118044
2017-11-10,sv,264109
2017-11-10,tr,2817898
2017-11-10,tw,1284212
2017-11-10,us,77585738
2017-11-10,uy,642911
2017-11-11,ar,9682013
2017-11-11,at,1023946
2017-11-11,au,10288646
2017-11-11,be,1647774
2017-11-11,bo,329503
2017-11-11,br,22391002
2017-11-11,ca,8652353
2017-11-11,ch,1462938
2017-11-11,cl,7424907
2017-11-11,co,2569420
2017-11-11,cr,1090524
2017-11-11,cz,576512
2017-11-11,de,18446671
2017-11-11,dk,3978626
2017-11-11,do,516368
2017-11-11,ec,1078915
2017-11-11,es,11356714
2017-11-11,fi,3453791
2017-11-11,fr,10378811
2017-11-11,gb,18894454
2017-11-11,global,213933707
2017-11-11,gr,186329
2017-11-11,gt,542900
2017-11-11,hk,783847
2017-11-11,hn,270960
2017-11-11,hu,412201
2017-11-11,id,4202152
2017-11-11,ie,1863025
2017-11-11,is,205675
2017-11-11,it,7664132
2017-11-11,jp,1284678
2017-11-11,lv,106380
2017-11-11,mx,19218360
2017-11-11,my,1800468
2017-11-11,nl,9041882
2017-11-11,no,5283292
2017-11-11,nz,2265441
2017-11-11,pa,390776
2017-11-11,pe,2973068
2017-11-11,ph,8997830
2017-11-11,pl,2326090
2017-11-11,pt,1269328
2017-11-11,py,660234
2017-11-11,se,9192748
2017-11-11,sg,2037642
2017-11-11,sk,111190
2017-11-11,sv,254932
2017-11-11,tr,2947689
2017-11-11,tw,1157537
2017-11-11,us,71410372
2017-11-11,uy,591667
2017-11-12,ar,8828599
2017-11-12,at,845536
2017-11-12,au,10105985
2017-11-12,be,1458697
2017-11-12,bo,278600
2017-11-12,br,18779319
2017-11-12,ca,7921942
2017-11-12,ch,1145715
2017-11-12,cl,6562067
2017-11-12,co,2261678
2017-11-12,cr,948590
2017-11-12,cz,557921
2017-11-12,de,15034843
2017-11-12,dk,3453567
2017-11-12,do,445229
2017-11-12,ec,994921
2017-11-12,es,9535228
2017-11-12,fi,2774493
2017-11-12,fr,8823645
2017-11-12,gb,16274296
2017-11-12,global,189142463
2017-11-12,gr,157057
2017-11-12,gt,465233
2017-11-12,hk,738413
2017-11-12,hn,229034
2017-11-12,hu,335054
2017-11-12,id,4187624
2017-11-12,ie,1647544
2017-11-12,is,179103
2017-11-12,it,6209374
2017-11-12,jp,1325199
2017-11-12,lv,97172
2017-11-12,mx,16632507
2017-11-12,my,1795141
2017-11-12,nl,7937904
2017-11-12,no,4369929
2017-11-12,nz,2229273
2017-11-12,pa,355372
2017-11-12,pe,2905134
2017-11-12,ph,8382413
2017-11-12,pl,2076100
2017-11-12,pt,1096925
2017-11-12,py,544830
2017-11-12,se,7590627
2017-11-12,sg,2042599
2017-11-12,sk,100380
2017-11-12,sv,214970
2017-11-12,tr,2695406
2017-11-12,tw,1158047
2017-11-12,us,63710519
2017-11-12,uy,527537
2017-11-13,ar,7857990
2017-11-13,at,883969
2017-11-13,au,10219993
2017-11-13,be,1358668
2017-11-13,bo,323493
2017-11-13,br,19516756
2017-11-13,ca,8357381
2017-11-13,ch,1289291
2017-11-13,cl,6873494
2017-11-13,co,2174347
2017-11-13,cr,999079
2017-11-13,cz,589001
2017-11-13,de,15136227
2017-11-13,dk,3844411
2017-11-13,do,395863
2017-11-13,ec,903233
2017-11-13,es,9856835
2017-11-13,fi,2991294
2017-11-13,fr,8849062
2017-11-13,gb,17588046
2017-11-13,global,200815975
2017-11-13,gr,137598
2017-11-13,gt,505925
2017-11-13,hk,815000
2017-11-13,hn,219569
2017-11-13,hu,412667
2017-11-13,id,4462517
2017-11-13,ie,1678013
2017-11-13,is,220477
2017-11-13,it,6530041
2017-11-13,jp,1195980
2017-11-13,lv,103150
2017-11-13,mx,16676643
2017-11-13,my,1959950
2017-11-13,nl,9177424
2017-11-13,no,4883558
2017-11-13,nz,2346894
2017-11-13,pa,329209
2017-11-13,pe,3107464
2017-11-13,ph,8587088
2017-11-13,pl,2107939
2017-11-13,pt,1223558
2017-11-13,py,538740
2017-11-13,se,7863006
2017-11-13,sg,2325341
2017-11-13,sk,111613
2017-11-13,sv,225453
2017-11-13,tr,2804607
2017-11-13,tw,1254766
2017-11-13,us,69698789
2017-11-13,uy,567941
2017-11-14,ar,8152750
2017-11-14,at,914994
2017-11-14,au,10289477
2017-11-14,be,1395165
2017-11-14,bo,360239
2017-11-14,br,20968411
2017-11-14,ca,8798441
2017-11-14,ch,1310570
2017-11-14,cl,7016677
2017-11-14,co,2269599
2017-11-14,cr,1047542
2017-11-14,cz,604738
2017-11-14,de,15209602
2017-11-14,dk,3827093
2017-11-14,do,416104
2017-11-14,ec,968006
2017-11-14,es,10182831
2017-11-14,fi,3027729
2017-11-14,fr,8810982
2017-11-14,gb,17665214
2017-11-14,global,207936837
2017-11-14,gr,152501
2017-11-14,gt,534301
2017-11-14,hk,832806
2017-11-14,hn,236973
2017-11-14,hu,412095
2017-11-14,id,4566503
2017-11-14,ie,1620338
2017-11-14,is,211291
2017-11-14,it,6921999
2017-11-14,jp,1239253
2017-11-14,lv,108865
2017-11-14,mx,17852777
2017-11-14,my,2018840
2017-11-14,nl,9248600
2017-11-14,no,4915986
2017-11-14,nz,2348848
2017-11-14,pa,342813
2017-11-14,pe,3281845
2017-11-14,ph,8777826
2017-11-14,pl,2169073
2017-11-14,pt,1256757
2017-11-14,py,595515
2017-11-14,se,7784638
2017-11-14,sg,2338317
2017-11-14,sk,116582
2017-11-14,sv,249267
2017-11-14,tr,2868236
2017-11-14,tw,1324131
2017-11-14,us,72592734
2017-11-14,uy,582260
2017-11-15,ar,8128615
2017-11-15,at,935875
2017-11-15,au,10137679
2017-11-15,be,1591559
2017-11-15,bo,360688
2017-11-15,br,22258920
2017-11-15,ca,8895550
2017-11-15,ch,1346509
2017-11-15,cl,7012170
2017-11-15,co,2340185
2017-11-15,cr,1064761
2017-11-15,cz,618692
2017-11-15,de,15641747
2017-11-15,dk,3922401
2017-11-15,do,421036
2017-11-15,ec,970497
2017-11-15,es,10177345
2017-11-15,fi,3115422
2017-11-15,fr,9765331
2017-11-15,gb,17991657
2017-11-15,global,209549834
2017-11-15,gr,155886
2017-11-15,gt,540417
2017-11-15,hk,816820
2017-11-15,hn,236900
2017-11-15,hu,430248
2017-11-15,id,4526600
2017-11-15,ie,1703473
2017-11-15,is,222284
2017-11-15,it,7007279
2017-11-15,jp,1229613
2017-11-15,lv,106502
2017-11-15,mx,18204076
2017-11-15,my,2074703
2017-11-15,nl,9438455
2017-11-15,no,4986660
2017-11-15,nz,2385169
2017-11-15,pa,351967
2017-11-15,pe,3338206
2017-11-15,ph,8884118
2017-11-15,pl,2209754
2017-11-15,pt,1302070
2017-11-15,py,615473
2017-11-15,se,7992757
2017-11-15,sg,2339624
2017-11-15,sk,158292
2017-11-15,sv,253863
2017-11-15,tr,2876402
2017-11-15,tw,1361279
2017-11-15,us,72725563
2017-11-15,uy,568053
2017-11-16,ar,8277880
2017-11-16,at,927301
2017-11-16,au,10159140
2017-11-16,be,1442563
2017-11-16,bo,338218
2017-11-16,br,19604976
2017-11-16,ca,8766219
2017-11-16,ch,1344158
2017-11-16,cl,7142017
2017-11-16,co,2351244
2017-11-16,cr,1084908
2017-11-16,cz,639053
2017-11-16,de,15847952
2017-11-16,dk,3988756
2017-11-16,do,419362
2017-11-16,ec,967808
2017-11-16,es,10624619
2017-11-16,fi,3542457
2017-11-16,fr,9140415
2017-11-16,gb,18049952
2017-11-16,global,209347171
2017-11-16,gr,154272
2017-11-16,gt,544785
2017-11-16,hk,796669
2017-11-16,hn,239540
2017-11-16,hu,427279
2017-11-16,id,4417883
2017-11-16,ie,1708101
2017-11-16,is,226574
2017-11-16,it,6967626
2017-11-16,jp,1220842
2017-11-16,lv,108314
2017-11-16,mx,18074653
2017-11-16,my,1989035
2017-11-16,nl,9342232
2017-11-16,no,5104153
2017-11-16,nz,2444896
2017-11-16,pa,356421
2017-11-16,pe,2772373
2017-11-16,ph,9082661
2017-11-16,pl,2285739
2017-11-16,pt,1233093
2017-11-16,py,586604
2017-11-16,se,8058062
2017-11-16,sg,2296852
2017-11-16,sk,159061
2017-11-16,sv,248062
2017-11-16,tr,2852832
2017-11-16,tw,1238294
2017-11-16,us,72793756
2017-11-16,uy,553150
2017-11-17,ar,9141621
2017-11-17,at,1046738
2017-11-17,au,10120778
2017-11-17,be,1564673
2017-11-17,bo,372488
2017-11-17,br,22007272
2017-11-17,ca,8856600
2017-11-17,ch,1536131
2017-11-17,cl,7732017
2017-11-17,co,2471413
2017-11-17,cr,1140231
2017-11-17,cz,601251
2017-11-17,de,19463354
2017-11-17,dk,4433207
2017-11-17,do,481426
2017-11-17,ec,1046797
2017-11-17,ee,87479
2017-11-17,es,11631582
2017-11-17,fi,3971578
2017-11-17,fr,12004280
2017-11-17,gb,19075081
2017-11-17,global,219409853
2017-11-17,gr,200912
2017-11-17,gt,562025
2017-11-17,hk,770786
2017-11-17,hn,262904
2017-11-17,hu,467493
2017-11-17,id,4242811
2017-11-17,ie,1780620
2017-11-17,is,236756
2017-11-17,it,8493494
2017-11-17,jp,1133745
2017-11-17,lt,88072
2017-11-17,lv,121340
2017-11-17,mx,18842195
2017-11-17,my,1922609
2017-11-17,nl,10804868
2017-11-17,no,5669540
2017-11-17,nz,2520655
2017-11-17,pa,385481
2017-11-17,pe,3139768
2017-11-17,ph,8907113
2017-11-17,pl,2394601
2017-11-17,pt,1257675
2017-11-17,py,608030
2017-11-17,se,9371306
2017-11-17,sg,2194847
2017-11-17,sk,154942
2017-11-17,sv,256244
2017-11-17,tr,2929443
2017-11-17,tw,1226070
2017-11-17,us,75684301
2017-11-17,uy,645710
2017-11-18,ar,9448394
2017-11-18,at,998565
2017-11-18,au,9768449
2017-11-18,be,1632851
2017-11-18,bo,340913
2017-11-18,br,22856214
2017-11-18,ca,8261321
2017-11-18,ch,1480067
2017-11-18,cl,7543864
2017-11-18,co,2447315
2017-11-18,cr,1103123
2017-11-18,cz,544287
2017-11-18,de,18621691
2017-11-18,dk,3981768
2017-11-18,do,508877
2017-11-18,ec,1096556
2017-11-18,es,11929490
2017-11-18,fi,3705476
2017-11-18,fr,11692608
2017-11-18,gb,18073838
2017-11-18,global,210837573
2017-11-18,gr,171737
2017-11-18,gt,549488
2017-11-18,hk,761876
2017-11-18,hn,264444
2017-11-18,hu,393889
2017-11-18,id,4098869
2017-11-18,ie,1791100
2017-11-18,is,202929
2017-11-18,it,8123385
2017-11-18,jp,1249131
2017-11-18,lv,94622
2017-11-18,mx,19389497
2017-11-18,my,1743694
2017-11-18,nl,9353732
2017-11-18,no,5048452
2017-11-18,nz,2232178
2017-11-18,pa,402768
2017-11-18,pe,3306970
2017-11-18,ph,8728699
2017-11-18,pl,2401492
2017-11-18,pt,1214350
2017-11-18,py,635428
2017-11-18,se,8750659
2017-11-18,sg,1938315
2017-11-18,sk,124658
2017-11-18,sv,233228
2017-11-18,tr,2946766
2017-11-18,tw,1102174
2017-11-18,us,70511359
2017-11-18,uy,575497
2017-11-19,ar,8722841
2017-11-19,at,856928
2017-11-19,au,9607804
2017-11-19,be,1475665
2017-11-19,bo,269975
2017-11-19,br,19428139
2017-11-19,ca,7713401
2017-11-19,ch,1207480
2017-11-19,cl,6481301
2017-11-19,co,2142493
2017-11-19,cr,947251
2017-11-19,cz,547947
2017-11-19,de,15318169
2017-11-19,dk,3446547
2017-11-19,do,441155
2017-11-19,ec,970846
2017-11-19,es,9976764
2017-11-19,fi,2907883
2017-11-19,fr,9531817
2017-11-19,gb,15797931
2017-11-19,global,187632248
2017-11-19,gr,147294
2017-11-19,gt,458398
2017-11-19,hk,723391
2017-11-19,hn,216634
2017-11-19,hu,344165
2017-11-19,id,4188212
2017-11-19,ie,1574057
2017-11-19,is,166982
2017-11-19,it,6738168
2017-11-19,jp,1297800
2017-11-19,mx,15944115
2017-11-19,my,1761847
2017-11-19,nl,8407401
2017-11-19,no,4301859
2017-11-19,nz,2212158
2017-11-19,pa,348306
2017-11-19,pe,2912347
2017-11-19,ph,8578603
2017-11-19,pl,2121978
2017-11-19,pt,1097854
2017-11-19,py,551548
2017-11-19,se,7304065
2017-11-19,sg,1945280
2017-11-19,sk,114379
2017-11-19,sv,193171
2017-11-19,tr,2710876
2017-11-19,tw,1118003
2017-11-19,us,63539058
2017-11-19,uy,486184
2017-11-20,ar,7278158
2017-11-20,at,882169
2017-11-20,au,9804834
2017-11-20,be,1372362
2017-11-20,bo,329119
2017-11-20,br,19438678
2017-11-20,ca,8237347
2017-11-20,ch,1331349
2017-11-20,cl,6857680
2017-11-20,co,2234823
2017-11-20,cr,1011955
2017-11-20,cz,589214
2017-11-20,de,15131442
2017-11-20,dk,3712812
2017-11-20,do,382710
2017-11-20,ec,913197
2017-11-20,es,10174025
2017-11-20,fi,3128871
2017-11-20,fr,9665965
2017-11-20,gb,17056942
2017-11-20,global,198022184
2017-11-20,gr,128375
2017-11-20,gt,498817
2017-11-20,hk,798929
2017-11-20,hn,208486
2017-11-20,hu,416399
2017-11-20,id,4415881
2017-11-20,ie,1628575
2017-11-20,is,194882
2017-11-20,it,7227757
2017-11-20,jp,1174028
2017-11-20,lv,91825
2017-11-20,mx,15767607
2017-11-20,my,1964305
2017-11-20,nl,9516446
2017-11-20,no,4801177
2017-11-20,nz,2342252
2017-11-20,pa,334487
2017-11-20,pe,3129650
2017-11-20,ph,8960972
2017-11-20,pl,2168173
2017-11-20,pt,1192671
2017-11-20,py,587609
2017-11-20,se,7627520
2017-11-20,sg,2273985
2017-11-20,sk,127863
2017-11-20,sv,221350
2017-11-20,tr,2831524
2017-11-20,tw,1196036
2017-11-20,us,69034688
2017-11-20,uy,527431
2017-11-21,ar,7893418
2017-11-21,at,901251
2017-11-21,au,10013701
2017-11-21,be,1408399
2017-11-21,bo,360578
2017-11-21,br,20375964
2017-11-21,ca,8730388
2017-11-21,ch,1347223
2017-11-21,cl,7205185
2017-11-21,co,2417956
2017-11-21,cr,1061954
2017-11-21,cz,610933
2017-11-21,de,15556507
2017-11-21,dk,3738463
2017-11-21,do,421260
2017-11-21,ec,979268
2017-11-21,es,10337914
2017-11-21,fi,3133724
2017-11-21,fr,9655255
2017-11-21,gb,17367176
2017-11-21,global,208216327
2017-11-21,gr,144721
2017-11-21,gt,535717
2017-11-21,hk,818264
2017-11-21,hn,238424
2017-11-21,hu,410492
2017-11-21,id,4597913
2017-11-21,ie,1645717
2017-11-21,is,190123
2017-11-21,it,7549557
2017-11-21,jp,1184661
2017-11-21,lv,112826
2017-11-21,mx,17003858
2017-11-21,my,1975234
2017-11-21,nl,9699850
2017-11-21,no,4829452
2017-11-21,nz,2355409
2017-11-21,pa,401554
2017-11-21,pe,3357010
2017-11-21,ph,9260150
2017-11-21,pl,2201812
2017-11-21,pt,1223607
2017-11-21,py,591258
2017-11-21,se,7648135
2017-11-21,sg,2309197
2017-11-21,sk,124716
2017-11-21,sv,235127
2017-11-21,tr,2811385
2017-11-21,tw,1312458
2017-11-21,us,73260359
2017-11-21,uy,571577
2017-11-22,ar,8153873
2017-11-22,at,923962
2017-11-22,au,10143129
2017-11-22,be,1589015
2017-11-22,bo,355733
2017-11-22,br,20920085
2017-11-22,ca,8791570
2017-11-22,ch,1371299
2017-11-22,cl,7430151
2017-11-22,co,2456331
2017-11-22,cr,1072015
2017-11-22,cz,614974
2017-11-22,de,15861492
2017-11-22,dk,3841263
2017-11-22,do,436273
2017-11-22,ec,1003340
2017-11-22,es,10463787
2017-11-22,fi,3167775
2017-11-22,fr,10343867
2017-11-22,gb,17592691
2017-11-22,global,213165459
2017-11-22,gr,145246
2017-11-22,gt,541372
2017-11-22,hk,817422
2017-11-22,hn,245965
2017-11-22,hu,419497
2017-11-22,id,4602467
2017-11-22,ie,1677961
2017-11-22,is,197462
2017-11-22,it,7708196
2017-11-22,jp,1082905
2017-11-22,lv,104626
2017-11-22,mx,17726571
2017-11-22,my,2028203
2017-11-22,nl,9837015
2017-11-22,no,4886984
2017-11-22,nz,2426269
2017-11-22,pa,413996
2017-11-22,pe,3361388
2017-11-22,ph,9206346
2017-11-22,pl,2284525
2017-11-22,pt,1230129
2017-11-22,py,611660
2017-11-22,se,7744559
2017-11-22,sg,2320022
2017-11-22,sk,144008
2017-11-22,sv,248377
2017-11-22,tr,2879821
2017-11-22,tw,1359516
2017-11-22,us,75317508
2017-11-22,uy,573499
2017-11-23,ar,8246892
2017-11-23,at,943403
2017-11-23,au,10065699
2017-11-23,be,1419168
2017-11-23,bo,377180
2017-11-23,br,21424763
2017-11-23,ca,8708154
2017-11-23,ch,1371277
2017-11-23,cl,7358389
2017-11-23,co,2473064
2017-11-23,cr,1077815
2017-11-23,cz,596227
2017-11-23,de,16046064
2017-11-23,dk,3991361
2017-11-23,do,445034
2017-11-23,ec,1011390
2017-11-23,es,10899241
2017-11-23,fi,3159050
2017-11-23,fr,9593950
2017-11-23,gb,17942527
2017-11-23,global,204452322
2017-11-23,gr,137799
2017-11-23,gt,556297
2017-11-23,hk,818970
2017-11-23,hn,261492
2017-11-23,hu,433141
2017-11-23,id,4468406
2017-11-23,ie,1704614
2017-11-23,is,198903
2017-11-23,it,7652908
2017-11-23,jp,1299784
2017-11-23,lv,95812
2017-11-23,mx,17633277
2017-11-23,my,2000660
2017-11-23,nl,9659389
2017-11-23,no,4962219
2017-11-23,nz,2465379
2017-11-23,pa,431993
2017-11-23,pe,3400440
2017-11-23,ph,9199436
2017-11-23,pl,2331136
2017-11-23,pt,1243450
2017-11-23,py,640434
2017-11-23,se,7843189
2017-11-23,sg,2304580
2017-11-23,sk,127944
2017-11-23,sv,248509
2017-11-23,tr,2930428
2017-11-23,tw,1229518
2017-11-23,us,65557639
2017-11-23,uy,580864
2017-11-24,ar,8886526
2017-11-24,at,1043679
2017-11-24,au,10198766
2017-11-24,be,1475193
2017-11-24,bo,399825
2017-11-24,br,23202090
2017-11-24,ca,8845538
2017-11-24,ch,1476714
2017-11-24,cl,7744388
2017-11-24,co,2524880
2017-11-24,cr,1086430
2017-11-24,cz,627861
2017-11-24,de,18440914
2017-11-24,dk,4430128
2017-11-24,do,497267
2017-11-24,ec,1066846
2017-11-24,ee,83985
2017-11-24,es,11105241
2017-11-24,fi,3626695
2017-11-24,fr,11134890
2017-11-24,gb,19096201
2017-11-24,global,203394058
2017-11-24,gr,151617
2017-11-24,gt,570953
2017-11-24,hk,776969
2017-11-24,hn,277783
2017-11-24,hu,464679
2017-11-24,id,4440192
2017-11-24,ie,1726788
